TransactionID,CustomerID,ProductID,ScarcityMessage,CountdownTimer,RecommendedLabel,InfluencerCampaign,FreeShipping,TrendingBadge,Purchased,Quantity,FinalAmount,DecisionTimeMinutes,Decision_Speed,Age,Gender,City,IncomeLevel,Occupation,LoyaltyMember,YearsAsCustomer,BrandFamiliarity,Age_Group,Years_As_Customer_Range,Category,Brand,OriginalPrice,CurrentPrice,Rating,ReviewCount,Discount_Percentage
9456,389,76,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,24.92,Medium,54,Male,Hyderabad,Middle,Student,Yes,9,Low,Mature Adults,6-10 Years,Fashion,Zara,28362,28362,4.4,3123,0
9457,90,106,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,4,138840.8,8.26,Fast,34,Male,Hyderabad,Low,Teacher,No,0,Medium,Young Adult,New Customer,Fashion,Adidas,49586,34710.2,4.5,4544,30
9458,908,183,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,3,137686.35,4.75,Fast,35,Male,Chennai,Low,Engineer,No,0,Medium,Young Adult,New Customer,Beauty,Maybelline,48311,45895.45,4.6,1777,5
9459,1162,222,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,33672.75,10.33,Medium,44,Female,Delhi,Middle,Analyst,Yes,6,Low,Mid Career,6-10 Years,Beauty,Nivea,39615,33672.75,3.5,2339,15
9460,616,282,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,7.17,Fast,26,Male,Hyderabad,Middle,Manager,No,0,High,Young Adult,New Customer,Books,Pearson,28752,23001.6,4.6,1913,20
9461,242,211,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,25.77,Slow,56,Male,Chennai,Middle,Business,No,0,Low,Seniors,New Customer,Beauty,Maybelline,23962,19169.6,5,5659,20
9462,475,90,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,4,110840,5.56,Fast,63,Male,Chennai,Low,Student,Yes,6,Medium,Seniors,6-10 Years,Fashion,Adidas,32600,27710,4.2,7396,15
9463,605,56,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,2,48165,8.47,Fast,24,Female,Hyderabad,Middle,Manager,No,0,Medium,Gen Z,New Customer,Electronics,Apple,25350,24082.5,3.5,2452,5
9464,1375,114,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,4,177980.4,5.9,Fast,38,Female,Mumbai,Middle,Analyst,No,0,Low,Mid Career,New Customer,Fashion,Zara,49439,44495.1,4.3,560,10
9465,187,240,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,1,13346.3,5.41,Fast,32,Male,Delhi,High,Analyst,Yes,5,High,Young Adult,3-5 Years,Beauty,Nivea,19059,13341.3,5,4515,30
9466,515,298,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,2,1163.4,10.9,Medium,35,Male,Bengaluru,Middle,Designer,Yes,5,Medium,Young Adult,3-5 Years,Books,Oxford,831,581.7,4.7,1581,30
9467,958,118,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,1387.2,8.86,Fast,56,Female,Mumbai,Middle,Student,Yes,3,Low,Seniors,3-5 Years,Fashion,Nike,867,693.6,5,3641,20
9468,356,53,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,19.72,Medium,54,Female,Pune,Middle,Doctor,Yes,9,Low,Mature Adults,6-10 Years,Electronics,Samsung,38019,34217.1,4.2,3227,10
9469,1328,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,20.73,Medium,37,Female,Ahmedabad,High,Designer,No,0,High,Mid Career,New Customer,Electronics,Dell,15156,13640.4,4.6,5241,10
9470,1364,24,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2,15324.4,17.19,Medium,44,Female,Hyderabad,Low,Student,No,0,Medium,Mid Career,New Customer,Electronics,Dell,12762,7657.2,4.1,4402,40
9471,571,192,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2,31242.6,21.4,Medium,51,Male,Mumbai,High,Manager,No,0,Medium,Mature Adults,New Customer,Beauty,Maybelline,18378,15621.3,3.5,1553,15
9472,1119,177,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,63899,23.2,Medium,24,Male,Delhi,Middle,Designer,No,0,Low,Gen Z,New Customer,Home,Philips,45635,31944.5,4.6,2212,30
9473,1134,193,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,13.88,Medium,55,Male,Kolkata,Middle,Business,No,0,Low,Mature Adults,New Customer,Beauty,Maybelline,19828,15862.4,4,2770,20
9474,1023,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,3,63045.9,12.96,Medium,19,Male,Pune,Low,Teacher,No,0,Low,Gen Z,New Customer,Electronics,Apple,24718,21010.3,3.6,1487,15
9475,280,132,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,26.94,Slow,29,Male,Delhi,High,Student,Yes,3,Medium,Young Adult,3-5 Years,Home,Prestige,38226,30580.8,3,656,20
9476,75,55,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,8968,11.65,Medium,39,Male,Ahmedabad,Middle,Student,Yes,7,Low,Mid Career,6-10 Years,Electronics,Sony,8968,8968,4.4,2365,0
9477,521,101,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,0,21.88,Medium,62,Female,Mumbai,Middle,Freelancer,Yes,9,Low,Seniors,6-10 Years,Fashion,Nike,25120,22608,4.4,3509,10
9478,197,187,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,20.36,Medium,57,Male,Kolkata,Low,Engineer,Yes,5,Low,Seniors,3-5 Years,Beauty,Maybelline,20670,17569.5,4.9,4226,15
9479,439,83,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,4,3907.2,20.19,Medium,48,Female,Bengaluru,Middle,Analyst,No,0,Low,Mature Adults,New Customer,Fashion,H&M,1628,976.8,4.7,3243,40
9480,958,198,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,17.53,Medium,56,Female,Mumbai,Middle,Student,Yes,3,Low,Seniors,3-5 Years,Beauty,Maybelline,35755,30391.75,4.8,1655,15
9481,884,87,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,30159.65,6.78,Fast,32,Male,Ahmedabad,Middle,Analyst,Yes,7,Low,Young Adult,6-10 Years,Fashion,Zara,31747,30159.65,4.3,3114,5
9482,315,154,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,15.62,Medium,62,Male,Mumbai,Middle,Designer,No,0,High,Seniors,New Customer,Home,Prestige,34972,29726.2,4.8,1435,15
9483,27,138,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,5690.6,4.72,Fast,61,Female,Mumbai,Middle,Teacher,No,0,Low,Seniors,New Customer,Home,Ikea,9476,5685.6,3.9,3331,40
9484,339,116,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,29848,29.32,Slow,39,Male,Ahmedabad,Middle,Business,Yes,8,Medium,Mid Career,6-10 Years,Fashion,Nike,21320,14924,4,2889,30
9485,683,38,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,4,89415,6.8,Fast,61,Female,Delhi,Middle,Doctor,No,0,Low,Seniors,New Customer,Electronics,Dell,29805,22353.75,3.3,3979,25
9486,1169,173,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,44259,14.73,Medium,60,Male,Ahmedabad,Middle,Engineer,No,0,Low,Seniors,New Customer,Home,Milton,44259,44259,4.1,2917,0
9487,548,298,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,26.63,Slow,46,Male,Chennai,Low,Analyst,No,0,Medium,Mature Adults,New Customer,Books,Oxford,831,581.7,4.7,1581,30
9488,429,194,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,15.57,Medium,18,Male,Delhi,Low,Student,Yes,2,Medium,Gen Z,1-2 Years,Beauty,Lakme,17837,16945.15,4.4,5877,5
9489,828,224,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,16.6,Medium,63,Female,Ahmedabad,Middle,Manager,No,0,Medium,Seniors,New Customer,Beauty,L'Oreal,6424,5139.2,4.4,808,20
9490,108,242,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,32501,8.65,Fast,36,Male,Chennai,Middle,Doctor,Yes,9,Low,Mid Career,6-10 Years,Books,Oxford,32501,32501,3.7,2866,0
9491,339,12,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2,41473.6,7.18,Fast,39,Male,Ahmedabad,Middle,Business,Yes,8,Medium,Mid Career,6-10 Years,Electronics,Apple,29624,20736.8,4.3,20,30
9492,55,238,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,16.43,Medium,22,Male,Pune,High,Freelancer,No,0,Medium,Gen Z,New Customer,Beauty,L'Oreal,25900,23310,5,2051,10
9493,789,73,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,2,3640,8.13,Fast,27,Female,Bengaluru,Middle,Analyst,Yes,1,Medium,Young Adult,1-2 Years,Fashion,H&M,1820,1820,4.4,3907,0
9494,665,200,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,2,36690,6.54,Fast,64,Female,Chennai,High,Designer,Yes,1,High,Seniors,1-2 Years,Beauty,Maybelline,22925,18340,4.3,4728,20
9495,874,296,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,18648,7.05,Fast,26,Male,Mumbai,Low,Student,No,0,Medium,Young Adult,New Customer,Books,HarperCollins,18643,18643,4.3,1640,0
9496,926,269,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,21.07,Medium,42,Female,Pune,Low,Engineer,No,0,High,Mid Career,New Customer,Books,Pearson,3681,2208.6,4,1807,40
9497,593,125,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,1,31047.4,15.27,Medium,25,Male,Chennai,Low,Designer,Yes,4,Medium,Gen Z,3-5 Years,Home,Milton,38803,31042.4,5,3228,20
9498,1304,252,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,22.08,Medium,39,Male,Kolkata,Low,Teacher,No,0,High,Mid Career,New Customer,Books,Oxford,25850,15510,3.7,3513,40
9499,1378,186,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,2,58271.1,11.17,Medium,55,Female,Ahmedabad,Middle,Manager,No,0,Medium,Mature Adults,New Customer,Beauty,Nivea,30669,29135.55,4.3,3396,5
9500,167,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,7233.2,12.59,Medium,43,Male,Bengaluru,High,Doctor,Yes,4,Medium,Mid Career,3-5 Years,Electronics,Apple,12047,7228.2,4.3,20,40
9501,1381,72,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,11.62,Medium,24,Male,Ahmedabad,Middle,Freelancer,Yes,8,Low,Gen Z,6-10 Years,Fashion,Nike,5515,5239.25,3.7,2832,5
9502,296,288,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,2,67566.4,15.85,Medium,59,Female,Mumbai,Middle,Business,Yes,9,High,Seniors,6-10 Years,Books,Oxford,42229,33783.2,4.6,20,20
9503,373,275,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,28.37,Slow,57,Male,Bengaluru,Middle,Engineer,No,0,Low,Seniors,New Customer,Books,HarperCollins,19717,14787.75,4.4,1412,25
9504,795,268,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,2,41102.8,7.8,Fast,37,Female,Ahmedabad,Middle,Engineer,No,0,Medium,Mid Career,New Customer,Books,HarperCollins,34244,20546.4,4,2585,40
9505,45,116,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,26.1,Slow,41,Female,Hyderabad,High,Teacher,No,0,High,Mid Career,New Customer,Fashion,Nike,21320,14924,4,2889,30
9506,547,97,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,27.19,Slow,26,Male,Chennai,Middle,Business,Yes,5,Medium,Young Adult,3-5 Years,Fashion,Adidas,49982,29989.2,4.4,257,40
9507,292,242,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2,65002,7.04,Fast,64,Male,Mumbai,High,Teacher,Yes,7,Medium,Seniors,6-10 Years,Books,Oxford,32501,32501,3.7,2866,0
9508,724,7,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,3,1684.8,6.79,Fast,27,Female,Ahmedabad,Middle,Designer,No,0,Medium,Young Adult,New Customer,Electronics,Samsung,936,561.6,4.4,20,40
9509,1223,270,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,22.65,Medium,48,Female,Delhi,Low,Business,Yes,10,Medium,Mature Adults,6-10 Years,Books,Oxford,3111,2955.45,4.7,1461,5
9510,1387,182,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,30872.2,26.19,Slow,22,Female,Kolkata,Middle,Designer,Yes,10,Medium,Gen Z,6-10 Years,Beauty,L'Oreal,8119,7713.05,4.3,3223,5
9511,319,190,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,10.75,Medium,23,Female,Chennai,Low,Engineer,Yes,3,Medium,Gen Z,3-5 Years,Beauty,Maybelline,18782,16903.8,5,1045,10
9512,818,132,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,15.4,Medium,31,Male,Ahmedabad,High,Teacher,No,0,Medium,Young Adult,New Customer,Home,Prestige,38226,30580.8,3,656,20
9513,712,294,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,3,45045,7.29,Fast,21,Female,Bengaluru,Low,Business,No,0,Low,Gen Z,New Customer,Books,Penguin,25025,15015,4.1,970,40
9514,623,225,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,13909.2,15.74,Medium,37,Male,Chennai,Middle,Doctor,Yes,5,Low,Mid Career,3-5 Years,Beauty,Maybelline,23182,13909.2,4.1,593,40
9515,950,17,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,2,22314,15.16,Medium,25,Female,Ahmedabad,High,Business,No,0,Low,Gen Z,New Customer,Electronics,Sony,18595,11157,4.3,596,40
9516,1485,158,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,19.88,Medium,38,Female,Chennai,Middle,Engineer,Yes,4,Medium,Mid Career,3-5 Years,Home,Prestige,2697,2157.6,4.8,2537,20
9517,608,258,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,1,6255.9,14.14,Medium,62,Male,Ahmedabad,Low,Analyst,Yes,5,Medium,Seniors,3-5 Years,Books,Oxford,8937,6255.9,4.1,3859,30
9518,98,23,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,24.85,Medium,31,Male,Mumbai,Middle,Manager,Yes,2,Low,Young Adult,1-2 Years,Electronics,Sony,31309,28178.1,3.7,1204,10
9519,1374,222,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,134711,17.24,Medium,58,Female,Ahmedabad,Middle,Doctor,Yes,9,Low,Seniors,6-10 Years,Beauty,Nivea,39615,33672.75,3.5,2339,15
9520,1399,74,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,4738.4,5.84,Fast,58,Female,Bengaluru,Low,Doctor,Yes,9,High,Seniors,6-10 Years,Fashion,Adidas,6762,4733.4,3.8,123,30
9521,484,152,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,4,90082.8,1,Fast,52,Male,Delhi,Middle,Student,No,0,Low,Mature Adults,New Customer,Home,Milton,25023,22520.7,4.6,3598,10
9522,753,265,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,4,98988.8,14.6,Medium,54,Female,Chennai,Middle,Engineer,No,0,High,Mature Adults,New Customer,Books,Pearson,35346,24742.2,4.4,872,30
9523,1294,148,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,4,103773.6,17.78,Medium,38,Female,Kolkata,Middle,Teacher,Yes,7,Low,Mid Career,6-10 Years,Home,Ikea,37062,25943.4,4.4,1252,30
9524,756,12,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,20736.8,11.85,Medium,19,Female,Kolkata,Low,Designer,No,0,Medium,Gen Z,New Customer,Electronics,Apple,29624,20736.8,4.3,20,30
9525,722,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,2,1133.2,5.41,Fast,39,Male,Hyderabad,Middle,Analyst,No,0,High,Mid Career,New Customer,Electronics,Samsung,936,561.6,4.4,20,40
9526,1383,222,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,33677.75,1.76,Fast,43,Female,Chennai,Middle,Engineer,No,0,Low,Mid Career,New Customer,Beauty,Nivea,39615,33672.75,3.5,2339,15
9527,1244,280,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,33782,5.21,Fast,60,Female,Chennai,Low,Analyst,No,0,High,Seniors,New Customer,Books,Penguin,35560,33782,4.5,1742,5
9528,761,88,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,3,60187.2,7.4,Fast,50,Male,Bengaluru,Middle,Designer,No,0,Medium,Mature Adults,New Customer,Fashion,Zara,22286,20057.4,4.4,3988,10
9529,243,281,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,86644,3.69,Fast,51,Female,Chennai,Middle,Manager,No,0,Medium,Mature Adults,New Customer,Books,HarperCollins,48130,43317,4.4,6235,10
9530,658,136,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,14.6,Medium,38,Female,Kolkata,Middle,Analyst,No,0,High,Mid Career,New Customer,Home,Philips,11301,6780.6,4.9,20,40
9531,1015,18,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,2,70231.5,14.21,Medium,37,Female,Delhi,Low,Doctor,Yes,3,Low,Mid Career,3-5 Years,Electronics,Apple,46821,35115.75,4.6,302,25
9532,409,160,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,2,36936,17.28,Medium,22,Male,Chennai,Low,Engineer,No,0,High,Gen Z,New Customer,Home,Prestige,18468,18468,4.4,2265,0
9533,806,293,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,34720.7,9.53,Fast,33,Female,Bengaluru,High,Student,Yes,2,High,Young Adult,1-2 Years,Books,Oxford,40842,34715.7,4.4,2946,15
9534,989,76,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,28367,15.01,Medium,47,Male,Delhi,High,Freelancer,No,0,High,Mature Adults,New Customer,Fashion,Zara,28362,28362,4.4,3123,0
9535,128,289,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,14.68,Medium,28,Female,Kolkata,Low,Doctor,No,0,High,Young Adult,New Customer,Books,Pearson,26762,26762,4.4,3887,0
9536,855,196,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,25537.2,1,Fast,37,Female,Kolkata,High,Business,No,0,Low,Mid Career,New Customer,Beauty,Nivea,42562,25537.2,3.9,3385,40
9537,1107,119,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,26.26,Slow,62,Male,Pune,Middle,Freelancer,Yes,1,Low,Seniors,1-2 Years,Fashion,Adidas,13559,12881.05,3.5,2835,5
9538,322,209,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,27.15,Slow,40,Female,Delhi,Middle,Doctor,No,0,High,Mid Career,New Customer,Beauty,Lakme,31662,23746.5,4.9,2708,25
9539,823,121,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2,49759.6,2.35,Fast,18,Female,Kolkata,Middle,Teacher,No,0,Low,Gen Z,New Customer,Home,Ikea,41458,24874.8,4,2293,40
9540,1065,26,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,16.97,Medium,27,Male,Bengaluru,Low,Student,Yes,6,Low,Young Adult,6-10 Years,Electronics,Apple,34336,29185.6,4.4,1806,15
9541,67,262,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2,48070.8,7.27,Fast,33,Male,Pune,High,Business,Yes,9,Medium,Young Adult,6-10 Years,Books,Penguin,40059,24035.4,4,3527,40
9542,967,113,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,26214.75,10.62,Medium,60,Male,Delhi,Middle,Engineer,No,0,Medium,Seniors,New Customer,Fashion,H&M,30835,26209.75,4.1,4460,15
9543,390,170,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,2,66818.5,10.74,Medium,48,Male,Kolkata,Middle,Teacher,No,0,Low,Mature Adults,New Customer,Home,Prestige,44539,33404.25,4.5,1485,25
9544,597,224,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,4,20576.8,1.09,Fast,33,Male,Ahmedabad,High,Student,Yes,2,Low,Young Adult,1-2 Years,Beauty,L'Oreal,6424,5139.2,4.4,808,20
9545,973,25,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,4,31065.8,15.54,Medium,26,Male,Delhi,Low,Teacher,Yes,1,Medium,Young Adult,1-2 Years,Electronics,Sony,9137,7766.45,4.4,20,15
9546,7,217,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,4,125913.2,19.24,Medium,20,Male,Mumbai,Middle,Designer,No,0,High,Gen Z,New Customer,Beauty,Lakme,44969,31478.3,4.2,3791,30
9547,26,110,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,4,134836.4,6.73,Fast,44,Female,Ahmedabad,Low,Student,Yes,7,Medium,Mid Career,6-10 Years,Fashion,Zara,37449,33704.1,4.1,2647,10
9548,670,164,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,2,49434,9.74,Fast,23,Female,Hyderabad,Middle,Business,Yes,3,High,Gen Z,3-5 Years,Home,Ikea,24717,24717,4.8,3924,0
9549,1425,138,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,4,22742.4,12.73,Medium,60,Female,Bengaluru,Low,Student,Yes,2,Medium,Seniors,1-2 Years,Home,Ikea,9476,5685.6,3.9,3331,40
9550,10,234,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,17.74,Medium,47,Male,Chennai,Middle,Student,No,0,Medium,Mature Adults,New Customer,Beauty,Nivea,7047,4228.2,4.5,3863,40
9551,1184,57,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,14.15,Medium,54,Male,Hyderabad,Low,Teacher,No,0,Low,Mature Adults,New Customer,Electronics,Sony,23614,22433.3,4.3,6933,5
9552,113,33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,12562.6,19.92,Medium,59,Female,Kolkata,High,Business,No,0,Medium,Seniors,New Customer,Electronics,Sony,15697,12557.6,4.6,4941,20
9553,734,124,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2,29590.4,10.95,Medium,39,Female,Delhi,Middle,Doctor,Yes,9,High,Mid Career,6-10 Years,Home,Philips,18494,14795.2,4.1,1324,20
9554,646,36,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,5802.1,5.6,Fast,27,Female,Delhi,Middle,Freelancer,No,0,Medium,Young Adult,New Customer,Electronics,Sony,6826,5802.1,4.4,5268,15
9555,703,73,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,1825,6.15,Fast,34,Male,Mumbai,Low,Engineer,No,0,Medium,Young Adult,New Customer,Fashion,H&M,1820,1820,4.4,3907,0
9556,123,198,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,30391.75,12.04,Medium,20,Male,Kolkata,Middle,Engineer,Yes,5,High,Gen Z,3-5 Years,Beauty,Maybelline,35755,30391.75,4.8,1655,15
9557,1131,246,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,2,9467.1,1.03,Fast,32,Male,Hyderabad,High,Teacher,Yes,4,Low,Young Adult,3-5 Years,Books,Pearson,5563,4728.55,4.3,5163,15
9558,414,209,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,23751.5,6.87,Fast,19,Female,Chennai,High,Freelancer,No,0,Medium,Gen Z,New Customer,Beauty,Lakme,31662,23746.5,4.9,2708,25
9559,1157,96,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,697,17.44,Medium,31,Female,Ahmedabad,Middle,Business,Yes,10,Medium,Young Adult,6-10 Years,Fashion,H&M,865,692,4.1,4041,20
9560,984,245,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,2,66736,4.24,Fast,28,Female,Pune,Middle,Teacher,Yes,7,High,Young Adult,6-10 Years,Books,Oxford,33363,33363,5,4086,0
9561,827,122,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,17.65,Medium,40,Female,Pune,Low,Manager,No,0,Low,Mid Career,New Customer,Home,Philips,4875,3656.25,4.5,4058,25
9562,463,55,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,17946,5.86,Fast,42,Female,Kolkata,High,Engineer,No,0,Low,Mid Career,New Customer,Electronics,Sony,8968,8968,4.4,2365,0
9563,979,227,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,1,39295.8,13.51,Medium,51,Female,Kolkata,Low,Business,No,0,Medium,Mature Adults,New Customer,Beauty,L'Oreal,43662,39295.8,3.9,3407,10
9564,1497,156,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,1,5005.25,14.26,Medium,50,Female,Chennai,Middle,Student,Yes,2,Low,Mature Adults,1-2 Years,Home,Prestige,6667,5000.25,4.2,4477,25
9565,1385,112,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,55260.8,1.85,Fast,29,Female,Mumbai,Middle,Student,No,0,Medium,Young Adult,New Customer,Fashion,Zara,34538,27630.4,4.6,20,20
9566,1375,199,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,15.83,Medium,38,Female,Mumbai,Middle,Analyst,No,0,Low,Mid Career,New Customer,Beauty,Lakme,23235,18588,3.6,4936,20
9567,330,218,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,3,7993.95,7.46,Fast,35,Male,Bengaluru,High,Freelancer,Yes,2,High,Young Adult,1-2 Years,Beauty,Nivea,3129,2659.65,4.9,2633,15
9568,878,68,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,4,142442.6,17.73,Medium,28,Male,Mumbai,High,Student,No,0,Medium,Young Adult,New Customer,Fashion,Adidas,41889,35605.65,3.9,5289,15
9569,597,36,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,11614.2,18.98,Medium,33,Male,Ahmedabad,High,Student,Yes,2,Low,Young Adult,1-2 Years,Electronics,Sony,6826,5802.1,4.4,5268,15
9570,1451,156,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,5000.25,7.67,Fast,62,Male,Ahmedabad,Low,Engineer,No,0,Medium,Seniors,New Customer,Home,Prestige,6667,5000.25,4.2,4477,25
9571,1426,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,24.16,Medium,36,Female,Delhi,Middle,Business,No,0,Low,Mid Career,New Customer,Electronics,Apple,21937,19743.3,4.1,5834,10
9572,1303,192,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,14.17,Medium,51,Female,Ahmedabad,High,Manager,No,0,Medium,Mature Adults,New Customer,Beauty,Maybelline,18378,15621.3,3.5,1553,15
9573,245,132,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4,122343.2,6.73,Fast,48,Female,Delhi,High,Business,Yes,2,High,Mature Adults,1-2 Years,Home,Prestige,38226,30580.8,3,656,20
